,_id,FHRSID,ChangesByServerID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,Phone,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,scores,SchemeType,geocode,RightToReply,Distance,NewRatingPending,meta,links
34,63f661008bd0a86f8478258b,168435,0,PI/000013196,The Ark,Pub/bar/nightclub,7843,Riverside,Newhaven,East Sussex,,BN9 9BP,,5,fhrs_5_en-gb,2021-08-19T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.0519499257206917'), 'latitude': Decimal128('50.7931365966797')}",,4623.090856826738,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/168435'}]"
35,63f661008bd0a86f8478258c,168318,0,PI/000012956,Newhaven Fish Bar,Takeaway/sandwich shop,7844,18 South Road,Newhaven,East Sussex,,BN9 9QJ,,5,fhrs_5_en-gb,2021-08-20T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.050661'), 'latitude': Decimal128('50.792548')}",,4623.117312624867,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/168318'}]"
36,63f661008bd0a86f84782590,167065,0,PI/000010704,Concord Sylvania,Restaurant/Cafe/Canteen,1,Unit 8,Avis Way,Newhaven,,BN9 0ED,,5,fhrs_5_en-gb,2021-10-26T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.057221'), 'latitude': Decimal128('50.799762')}",,4623.136144694989,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/167065'}]"
37,63f661008bd0a86f84782592,168339,0,PI/000012991,Prince Of Wales,Pub/bar/nightclub,7843,49 South Road,Newhaven,East Sussex,,BN9 9QL,,5,fhrs_5_en-gb,2022-02-18T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.050184'), 'latitude': Decimal128('50.792655')}",,4623.138917705495,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/168339'}]"
38,63f661008bd0a86f847825b5,167642,0,PI/000011839,The Viceroy,Restaurant/Cafe/Canteen,1,4-4A Bridge Street,Newhaven,East Sussex,,BN9 9PJ,,5,fhrs_5_en-gb,2022-02-25T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.050684'), 'latitude': Decimal128('50.794688')}",,4623.194292149548,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/167642'}]"
39,63f661008bd0a86f847825c4,178963,0,PI/000051157,Retail Shop,Retailers - other,4613,Texaco Filling Station,Avis Road,Newhaven,,BN9 0DH,,5,fhrs_5_en-gb,2020-03-22T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.055494'), 'latitude': Decimal128('50.80017')}",,4623.215103818537,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/178963'}]"
40,63f661008bd0a86f847825d0,167099,0,PI/000010752,Denton Community Primary School,School/college/university,7845,Acacia Road,Newhaven,East Sussex,,BN9 0QJ,,5,fhrs_5_en-gb,2021-10-07T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.05854'), 'latitude': Decimal128('50.803615')}",,4623.227352844571,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/167099'}]"
41,63f661008bd0a86f847825d2,168008,0,PI/000012429,The Craft Union Pub Company Ltd,Pub/bar/nightclub,7843,The Ship Hotel,6 High Street,Newhaven,,BN9 9PE,,5,fhrs_5_en-gb,2019-06-27T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.049235'), 'latitude': Decimal128('50.79465')}",,4623.246716328896,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/168008'}]"
42,63f661008bd0a86f847825d5,167961,0,PI/000012375,Rose Cafe,Restaurant/Cafe/Canteen,1,2 Coronation House,High Street,Newhaven,,BN9 9PE,,5,fhrs_5_en-gb,2021-09-06T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.049235'), 'latitude': Decimal128('50.79465')}",,4623.246716328896,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/167961'}]"
43,63f661008bd0a86f847825d6,167946,0,PI/000012360,Roys Liquor Store,Retailers - other,4613,1 Coronation House,High Street,Newhaven,,BN9 9PE,,5,fhrs_5_en-gb,2019-11-06T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.049235'), 'latitude': Decimal128('50.79465')}",,4623.246716328896,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/167946'}]"
44,63f661008bd0a86f847825f4,167976,0,PI/000012393,La Baguette Shop,Restaurant/Cafe/Canteen,1,31 High Street,Newhaven,East Sussex,,BN9 9PD,,5,fhrs_5_en-gb,2021-08-19T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.048546'), 'latitude': Decimal128('50.79415')}",,4623.254116939128,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/167976'}]"
45,63f661008bd0a86f847825f6,167958,0,PI/000012372,The White Hart,Pub/bar/nightclub,7843,17 High Street,Newhaven,East Sussex,,BN9 9PD,,5,fhrs_5_en-gb,2020-07-15T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.048546'), 'latitude': Decimal128('50.79415')}",,4623.254116939128,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/167958'}]"
46,63f661008bd0a86f84782600,595182,0,PI/000012421,Newhaven Coffee House,Restaurant/Cafe/Canteen,1,51-53 High Street,Newhaven,East Sussex,,BN9 9PA,,5,fhrs_5_en-gb,2021-08-19T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.047886'), 'latitude': Decimal128('50.793667')}",,4623.261059806651,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/595182'}]"
47,63f661008bd0a86f8478261a,179722,0,PI/000059341,Lidl,Retailers - supermarkets/hypermarkets,7840,Unit 3 The Hub,3 Drove Road,Newhaven,,BN9 0AD,,5,fhrs_5_en-gb,2021-07-22T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.052036'), 'latitude': Decimal128('50.798342')}",,4623.27699623219,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/179722'}]"
48,63f661008bd0a86f84782630,168611,0,PI/000013490,Denton Island Nursery,Restaurant/Cafe/Canteen,1,Denton Island Community Centre,Denton Island,Newhaven,,BN9 9BA,,5,fhrs_5_en-gb,2021-09-29T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.0491231'), 'latitude': Decimal128('50.7967054')}",,4623.325626803097,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/168611'}]"
49,63f661008bd0a86f84782639,168504,0,PI/000013310,Newhaven Lodge Guest House,Hotel/bed & breakfast/guest house,7842,12 Brighton Road,Newhaven,East Sussex,,BN9 9NB,,5,fhrs_5_en-gb,2022-02-08T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.04568'), 'latitude': Decimal128('50.793831')}",,4623.348944744692,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/168504'}]"
50,63f661008bd0a86f8478265b,168606,0,PI/000013480,Newhaven Rehabilitation Centre,Restaurant/Cafe/Canteen,1,Newhaven Polyclinic,Church Hill,Newhaven,,BN9 9HH,,5,fhrs_5_en-gb,2021-08-19T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.041342'), 'latitude': Decimal128('50.790337')}",,4623.382995932871,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/168606'}]"
51,63f661008bd0a86f84782692,167877,0,PI/000012226,Gibbon Newsmarket,Retailers - other,4613,238 Gibbon Road,Newhaven,East Sussex,,BN9 9EU,,5,fhrs_5_en-gb,2020-07-01T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.038941'), 'latitude': Decimal128('50.788643')}",,4623.41058067909,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/167877'}]"
52,63f661008bd0a86f847826f8,168772,0,PI/000013820,The Jolly Boatman,Pub/bar/nightclub,7843,135 Lewes Road,Newhaven,East Sussex,,BN9 9SJ,,5,fhrs_5_en-gb,2021-09-15T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.0449780002236366'), 'latitude': Decimal128('50.7966041564941')}",,4623.475862965615,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/168772'}]"
53,63f661008bd0a86f84782790,1395715,0,PI/000028226,Dead Sweet UK,Retailers - other,4613,Old Cement Works,The Hollow,South Heighton,,,,5,fhrs_5_en-gb,2022-03-01T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.0560168'), 'latitude': Decimal128('50.8111809')}",,4623.596274687657,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/1395715'}]"
54,63f661008bd0a86f847827a9,163309,0,PI/000004477,Firle Place Tea Room,Restaurant/Cafe/Canteen,1,Firle Place,The Street,Firle,,BN8 6LP,,5,fhrs_5_en-gb,2021-07-15T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.087782'), 'latitude': Decimal128('50.844772')}",,4623.6408121011145,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/163309'}]"
55,63f661008bd0a86f847827c2,168967,0,PI/000014199,Breakwater Academy,School/college/university,7845,Valley Road,Newhaven,East Sussex,,BN9 9UT,,5,fhrs_5_en-gb,2021-10-07T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.036362'), 'latitude': Decimal128('50.793284')}",,4623.675104024532,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/168967'}]"
56,63f661008bd0a86f847827d4,163340,0,PI/000004526,Firle Post Office Stores,Retailers - other,4613,17 The Street,Firle,East Sussex,,BN8 6NR,,5,fhrs_5_en-gb,2020-07-01T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.0869946'), 'latitude': Decimal128('50.8459852')}",,4623.714192840954,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/163340'}]"
57,63f661008bd0a86f847827f1,168555,0,PI/000013397,Woody's Bar & Grill,Restaurant/Cafe/Canteen,1,Peacehaven Golf Club,Brighton Road,Newhaven,,BN9 9UH,,5,fhrs_5_en-gb,2021-12-30T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.030882'), 'latitude': Decimal128('50.789935')}",,4623.756893814352,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/168555'}]"
58,63f661008bd0a86f84782893,1246478,0,PI/000066496,Academy Healthcare,Caring Premises,5,Downlands Court,Roundhay Avenue,Peacehaven,,,,5,fhrs_5_en-gb,2021-08-18T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.0190962'), 'latitude': Decimal128('50.7898004')}",,4624.189809665968,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/1246478'}]"
59,63f661008bd0a86f847828cc,169955,0,PI/000016260,Star Fuels (Retail Shop),Retailers - other,4613,Peacehaven Service Station,79 South Coast Road,Peacehaven,,BN10 8QS,,5,fhrs_5_en-gb,2021-11-18T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.012761'), 'latitude': Decimal128('50.788576')}",,4624.380678458103,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/169955'}]"
60,63f661008bd0a86f847828d0,1297380,0,PI/000066944,The Windsock,Restaurant/Cafe/Canteen,1,Tollgate,Eastbourne Road,Firle,,BN8 6JZ,,5,fhrs_5_en-gb,2022-02-28T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.0765509977936745'), 'latitude': Decimal128('50.8542366027832')}",,4624.401857322402,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/1297380'}]"
61,63f661008bd0a86f847828dd,169972,0,PI/000016287,Domino's Pizza,Takeaway/sandwich shop,7844,94 South Coast Road,Peacehaven,East Sussex,,BN10 8SL,,5,fhrs_5_en-gb,2022-01-18T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.011692'), 'latitude': Decimal128('50.789116')}",,4624.440014499974,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/169972'}]"
62,63f661008bd0a86f84782904,989941,0,PI/000064408,C.A.T.S. Club,Restaurant/Cafe/Canteen,1,Clubhouse,Piddinghoe Avenue,Peacehaven,,BN10 8RJ,,5,fhrs_5_en-gb,2022-08-24T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.010109'), 'latitude': Decimal128('50.790582')}",,4624.55208933499,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/989941'}]"
63,63f661008bd0a86f8478290a,738729,0,PI/000062886,Gateway Cafe,Restaurant/Cafe/Canteen,1,Sports Park,Piddinghoe Avenue,Peacehaven,,BN10 8RH,,5,fhrs_5_en-gb,2022-01-29T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.011403'), 'latitude': Decimal128('50.792322')}",,4624.567234772873,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/738729'}]"
64,63f661008bd0a86f8478290b,169778,0,PI/000015917,Rainbow Child Care,Restaurant/Cafe/Canteen,1,Sports Park Community Centre,Piddinghoe Avenue,Peacehaven,,BN10 8RH,,5,fhrs_5_en-gb,2022-08-23T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.011404'), 'latitude': Decimal128('50.792323')}",,4624.567233956572,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/169778'}]"
65,63f661008bd0a86f84782933,177177,0,PI/000041021,Subway,Takeaway/sandwich shop,7844,146 South Coast Road,Peacehaven,East Sussex,,BN10 8ER,,5,fhrs_5_en-gb,2022-01-25T00:00:00,105,Lewes,http://www.lewes-eastbourne.gov.uk/,ehealth.ldc@lewes-eastbourne.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.006905'), 'latitude': Decimal128('50.790323')}",,4624.661716708569,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'https://api.ratings.food.gov.uk/establishments/177177'}]"
